female,year,area,obs,pred,YR_FL,loc_density,f_status,f_min_age,f_ALR,mean_age,delta_age,mean_age_LD,delta_age_LD,LR,HD,LD,CS,BS,hatch,ACW,FL,recruits
3647,30,1,5526,0,6.8,0.82,1,2,3,2,0,2,0,0,44,23,8,8,1,196,8,4
3029,22,5,4560,0,7.4,0.92,1,2,2,2,0,2,0,1,49,23,8,8,1,183,8,1
5090,41,5,7683,0,7,1.09,1,3,3,2,1,2,1,1,45,23,8,8,1,180,8,0
5441,41,9,8209,0,7,1.14,1,1,3,2,-1,2,-1,0,45,23,8,8,1,198,7,2
3505,28,1,5265,0,8.9,1.15,1,1,3,2,-1,2,-1,0,42,23,8,8,1,183,8,1
3785,47,1,5721,0,6.7,1.22,0,2,2,2,0,2,0,1,45,23,8,8,1,184,8,2
3633,30,9,5500,0,6.8,1.22,1,2,3,2,0,2,0,0,44,23,8,8,1,195,8,0
1880,35,2,2826,0,6.9,1.28,0,3,3,2,1,2,1,1,43,23,8,8,1,185,8,0
2727,45,1,4110,0,7.4,1.43,0,2,2,2,0,2,0,1,46,23,8,8,1,175,8,1
5330,44,9,8046,0,5.1,1.63,1,1,3,2,-1,2,-1,0,45,23,8,8,1,189,8,1
2063,41,2,3115,0,7,1.76,0,1,3,2,-1,2,-1,0,43,23,8,8,1,192,8,0
4641,34,7,6964,0,7.6,0.29,1,2,2,2,0,2,0,1,43,23,9,9,1,,0,0
1672,30,6,2534,0,6.8,0.36,0,3,3,2,1,2,1,1,44,23,9,9,1,194,9,0
3420,26,2,5140,0,7.5,0.48,1,2,2,2,0,2,0,1,51,23,9,9,1,184,7,2
1852,31,6,2789,0,7.7,0.49,0,2,2,2,0,2,0,1,44,23,9,9,1,,0,0
4886,37,4,7367,0,5.5,0.73,1,2,2,2,0,2,0,1,43,23,9,9,1,158,9,0
2551,22,1,3884,0,7.4,1.36,0,3,3,2,1,2,1,1,50,23,9,9,1,190,9,1
2062,41,2,3113,0,7,1.76,0,2,3,2,0,2,0,0,43,23,9,9,1,193,9,2
1093,13,1,1656,1,6,1.15,1,1,3,2,-1,2,-1,0,44,23,9,9,1,191,9,1
2589,23,6,3942,0,7.8,0.38,0,3,3,2,1,2,1,1,48,23,10,10,1,204,10,0
3474,28,4,5216,0,8.9,0.39,1,3,3,2,1,2,1,1,43,23,10,10,1,199,10,3
4258,33,6,6352,0,8.1,0.4,1,3,3,2,1,2,1,1,47,23,10,10,1,199,10,0
3496,28,8,5250,0,8.9,0.43,1,1,3,2,-1,2,-1,0,45,23,10,10,1,189,10,1
4356,43,4,6485,0,6.8,0.46,1,2,2,2,0,2,0,1,44,23,10,10,1,197,10,1
4548,33,9,6809,0,8.1,1.29,1,2,2,2,0,2,0,1,44,23,10,10,1,197,10,0
1125,15,2,1719,1,5.7,1.01,1,2,3,2,0,2,0,0,47,23,10,10,1,198,10,1
3575,26,4,5399,0,7.5,0.3,1,1,3,2,-1,2,-1,0,46,23,11,11,1,175,10,1
2876,20,3,4314,0,8.5,0.3,1,2,2,2,0,2,0,1,49,23,11,11,1,182,11,0
1693,28,6,2567,0,8.9,0.47,0,1,3,2,-1,2,-1,0,45,23,11,11,1,202,11,3
4821,39,3,7258,0,6.7,0.57,0,2,2,2,0,2,0,1,46,23,11,11,1,191,10,0
1880,33,2,2824,0,8.1,0.8,0,1,3,2,-1,2,-1,0,46,23,11,11,1,174,11,0
4243,31,9,6328,0,7.7,0.87,1,2,2,2,0,2,0,1,44,23,11,11,1,181,10,0
144,7,5,214,1,5.9,0.52,0,2,2,2,0,2,0,1,45,23,11,11,1,176,10,2
2601,22,4,3956,0,7.4,0.42,0,2,2,2,0,2,0,1,47,24,8,4,0.5,195,4,0
4559,33,3,6831,0,8.1,0.57,1,2,2,2,0,2,0,1,46,24,5,3,0.6,188,3,0
3462,26,3,5196,0,7.5,0.37,1,2,2,2,0,2,0,1,45,24,8,5,0.63,186,5,1
3660,30,1,5544,0,6.8,0.82,1,2,2,2,0,2,0,1,45,24,6,4,0.67,195,4,1
3870,44,8,5836,0,5.1,0.84,1,1,3,2,-1,2,-1,0,45,24,9,6,0.67,176,6,0
3755,45,9,5683,0,7.4,1.14,0,1,3,2,-1,2,-1,0,47,24,10,7,0.7,129,7,0
2915,22,6,4374,0,7.4,0.49,1,3,3,2,1,2,1,1,47,24,7,5,0.71,195,5,1
4463,35,3,6658,0,6.9,0.6,1,2,3,2,0,2,0,0,42,24,7,5,0.71,188,5,0
2476,41,4,3776,0,7,0.28,0,1,3,2,-1,2,-1,0,46,24,8,6,0.75,,0,0
2287,37,4,3481,0,5.5,0.73,0,1,3,2,-1,2,-1,0,44,24,8,6,0.75,187,6,0
5436,41,8,8203,0,7,0.54,1,2,2,2,0,2,0,1,46,24,9,7,0.78,183,7,2
2265,36,6,3446,0,7.5,0.65,0,2,3,2,0,2,0,0,45,24,9,7,0.78,175,7,0
4832,37,4,7275,0,5.5,0.73,1,2,4,2,0,2,0,0,47,24,9,7,0.78,159,7,0
2671,47,9,4046,0,6.7,2.05,0,2,2,2,0,2,0,1,47,24,9,7,0.78,181,8,1
275,2,4,418,1,6,0.37,0,1,3,2,-1,2,-1,0,43,24,10,8,0.8,194,8,1
711,9,1,1093,1,4.9,0.86,1,2,3,2,0,2,0,0,48,24,10,8,0.8,194,8,0
85,26,3,129,0,7.5,0.37,0,3,3,2,1,2,1,1,47,24,11,9,0.82,167,9,0
1911,39,2,2873,0,6.7,1.23,0,1,3,2,-1,2,-1,0,43,24,7,6,0.86,194,6,0
2635,45,6,4004,0,7.4,0.36,0,2,2,2,0,2,0,1,45,24,8,7,0.88,190,7,0
4311,33,6,6432,0,8.1,0.4,1,2,2,2,0,2,0,1,48,24,8,7,0.88,198,7,1
3251,25,2,4889,0,6.5,0.48,1,3,3,2,1,2,1,1,47,24,8,7,0.88,176,4,0
1654,28,1,2507,0,8.9,1.15,0,3,3,2,1,2,1,1,45,24,8,7,0.88,139,5,0
4580,35,1,6868,0,6.9,1.25,1,3,3,2,1,2,1,1,43,24,8,7,0.88,196,6,0
879,9,4,1353,1,4.9,0.27,0,2,2,2,0,2,0,1,47,24,8,7,0.88,205,7,0
2248,40,4,3420,0,5.5,0.38,0,2,2,2,0,2,0,1,45,24,9,8,0.89,187,8,0
4556,33,3,6823,0,8.1,0.57,1,2,2,2,0,2,0,1,47,24,9,8,0.89,161,8,2
4903,38,6,7399,0,7.4,0.68,1,2,2,2,0,2,0,1,44,24,9,8,0.89,183,8,0
4645,35,8,6972,0,6.9,0.73,1,3,3,2,1,2,1,1,45,24,9,8,0.89,190,8,2
3477,29,5,5221,0,5.7,1.27,1,2,3,2,0,2,0,0,45,24,9,8,0.89,188,8,0
1896,37,2,2844,0,5.5,1.39,0,2,3,2,0,2,0,0,44,24,9,8,0.89,,0,0
418,4,4,647,1,8.2,0.32,1,1,3,2,-1,2,-1,0,46,24,9,8,0.89,191,6,0
4015,47,4,6027,0,6.7,0.53,1,2,2,2,0,2,0,1,49,24,11,10,0.91,180,10,1
494,6,8,773,1,6.7,0.49,1,2,4,2,0,2,0,0,50,24,11,10,0.91,203,10,2
316,4,4,482,1,8.2,0.32,1,2,4,2,0,2,0,0,47,24,5,5,1,208,4,0
5396,40,6,8136,0,5.5,0.41,1,2,2,2,0,2,0,1,42,24,7,7,1,205,7,0
2960,22,8,4449,0,7.4,0.6,1,2,2,2,0,2,0,1,45,24,7,7,1,197,7,2
4578,35,6,6863,0,6.9,0.7,1,3,3,2,1,2,1,1,43,24,7,7,1,189,7,0
5205,40,9,7859,0,5.5,1.14,1,2,2,2,0,2,0,1,42,24,7,7,1,185,7,0
3451,35,2,5182,0,6.9,1.28,1,2,2,2,0,2,0,1,43,24,7,7,1,,0,0
2644,47,5,4016,0,6.7,1.66,0,3,3,2,1,2,1,1,45,24,7,7,1,195,7,2
2190,39,6,3330,0,6.7,0.43,0,2,2,2,0,2,0,1,45,24,8,8,1,187,8,1
2046,34,4,3092,0,7.6,0.44,0,2,3,2,0,2,0,0,43,24,8,8,1,187,8,0
5151,39,4,7771,0,6.7,0.48,0,2,3,2,0,2,0,0,46,24,8,8,1,189,8,0
4720,41,8,7101,0,7,0.54,1,3,3,2,1,2,1,1,44,24,8,8,1,166,8,0
3810,47,6,5750,0,6.7,0.68,0,2,2,2,0,2,0,1,44,24,8,8,1,199,8,0
3251,23,2,4887,0,7.8,1.01,1,1,3,2,-1,2,-1,0,42,24,8,8,1,182,7,1
4555,33,9,6821,0,8.1,1.29,1,2,3,2,0,2,0,0,45,24,8,8,1,202,8,0
2628,44,1,3996,0,5.1,1.83,0,2,2,2,0,2,0,1,45,24,8,8,1,154,1,0
558,9,5,869,1,4.9,0.35,0,2,2,2,0,2,0,1,45,24,8,8,1,193,8,2
3700,45,6,5609,0,7.4,0.36,0,1,2,2,-1,2,-1,0,45,24,9,9,1,194,9,0
2633,45,6,4002,0,7.4,0.36,0,2,2,2,0,2,0,1,45,24,9,9,1,188,9,0
1628,28,4,2458,0,8.9,0.39,0,2,2,2,0,2,0,1,44,24,9,9,1,189,9,3
2576,23,8,3922,0,7.8,0.49,0,2,3,2,0,2,0,0,47,24,9,9,1,183,9,1
2131,36,6,3242,0,7.5,0.65,0,3,3,2,1,2,1,1,45,24,9,9,1,189,8,1
1565,28,1,2347,0,8.9,1.15,0,2,3,2,0,2,0,0,44,24,9,9,1,175,9,0
33,1,4,54,1,6.6,0.12,0,2,2,2,0,2,0,1,45,24,9,9,1,211,9,0
358,3,5,558,1,5.9,0.52,0,2,2,2,0,2,0,1,44,24,9,9,1,181,6,1
1354,16,5,2062,1,5.7,0.66,1,3,3,2,1,2,1,1,45,24,9,9,1,186,7,0
4874,41,4,7345,0,7,0.28,1,3,3,2,1,2,1,1,46,24,10,10,1,206,10,1
1421,19,3,2154,0,8.1,0.3,0,2,2,2,0,2,0,1,47,24,10,10,1,177,8,0
3004,23,4,4519,0,7.8,0.4,1,2,3,2,0,2,0,0,46,24,10,10,1,196,10,1
5285,42,4,7970,0,5.6,0.54,1,1,3,2,-1,2,-1,0,47,24,10,10,1,204,10,1
3208,26,9,4825,0,7.5,0.72,1,3,3,2,1,2,1,1,48,24,10,10,1,184,9,0
1548,26,1,2322,0,7.5,0.97,0,2,2,2,0,2,0,1,48,24,10,10,1,193,10,1
5157,45,9,7779,0,7.4,1.14,1,2,2,2,0,2,0,1,45,24,10,10,1,178,10,2
1218,14,3,1853,1,7,0.23,0,3,3,2,1,2,1,1,,24,10,10,1,,10,3
1233,13,5,1873,1,6,0.7,0,2,3,2,0,2,0,0,43,24,10,10,1,182,3,0
1686,28,7,2555,0,8.9,0.21,0,2,3,2,0,2,0,0,45,24,11,11,1,186,11,3
2506,20,4,3815,0,8.5,0.25,0,2,2,2,0,2,0,1,49,24,11,11,1,182,10,2
2870,20,4,4304,0,8.5,0.25,1,2,2,2,0,2,0,1,50,24,11,11,1,190,11,4
1482,19,5,2230,0,8.1,0.48,1,3,3,2,1,2,1,1,47,24,11,11,1,186,8,1
2449,39,5,3727,0,6.7,1.05,0,2,2,2,0,2,0,1,46,24,11,11,1,178,11,1
2914,21,2,4372,0,8.6,1.12,1,2,2,2,0,2,0,1,51,24,11,11,1,204,8,1
873,11,4,1347,1,7,0.16,0,3,3,2,1,2,1,1,47,24,11,11,1,,11,3
322,4,3,492,1,8.2,0.23,1,2,2,2,0,2,0,1,46,24,11,11,1,188,11,3
700,14,5,1076,1,7,0.74,0,2,2,2,0,2,0,1,49,24,11,11,1,186,10,0
1862,33,4,2802,0,8.1,0.27,0,2,2,2,0,2,0,1,48,24,12,12,1,191,12,1
2355,41,9,3590,0,7,1.14,0,3,3,2,1,2,1,1,50,24,14,14,1,180,13,2
2242,2,9,3413,1,6,1.06,0,2,3,2,0,2,0,0,45,25,9,3,0.33,195,3,0
2235,47,4,3406,0,6.7,0.53,0,2,2,2,0,2,0,1,47,25,7,3,0.43,201,3,0
4889,37,4,7372,0,5.5,0.73,1,2,3,2,0,2,0,0,47,25,10,5,0.5,181,5,1
3974,47,9,5976,0,6.7,2.05,1,2,2,2,0,2,0,1,,25,8,5,0.63,,0,0
2499,40,4,3806,0,5.5,0.38,0,2,2,2,0,2,0,1,46,25,10,7,0.7,160,5,0
2723,43,8,4106,0,6.8,0.84,0,2,2,2,0,2,0,1,46,25,7,5,0.71,,0,0
5415,42,1,8165,0,5.6,1.58,1,3,3,2,1,2,1,1,47,25,7,5,0.71,188,5,1
4580,33,1,6866,0,8.1,0.68,1,1,3,2,-1,2,-1,0,50,25,8,6,0.75,177,5,3
4740,35,5,7129,0,6.9,1.01,1,1,3,2,-1,2,-1,0,46,25,9,7,0.78,182,7,1
806,9,6,1232,1,4.9,0.24,0,2,2,2,0,2,0,1,49,25,9,7,0.78,200,6,0
5291,44,4,7981,0,5.1,0.41,1,3,3,2,1,2,1,1,48,25,10,8,0.8,182,8,0
2751,43,4,4149,0,6.8,0.46,0,2,2,2,0,2,0,1,48,25,7,6,0.86,194,6,1
5043,39,1,7609,0,6.7,0.97,1,3,3,2,1,2,1,1,45,25,7,6,0.86,195,6,2
4897,36,9,7391,0,7.5,1.25,1,1,3,2,-1,2,-1,0,46,25,7,6,0.86,191,6,2
4421,33,9,6583,0,8.1,1.29,1,1,3,2,-1,2,-1,0,44,25,7,6,0.86,200,6,2
1559,29,1,2339,0,5.7,1.47,0,3,3,2,1,2,1,1,43,25,7,6,0.86,,0,0
1020,10,1,1548,1,5.4,1.25,0,2,4,2,0,2,0,0,46,25,8,7,0.88,,7,1
2265,35,6,3445,0,6.9,0.7,0,1,3,2,-1,2,-1,0,47,25,9,8,0.89,185,8,0
3119,23,9,4693,0,7.8,0.72,1,2,2,2,0,2,0,1,49,25,9,8,0.89,205,8,0
2324,41,5,3538,0,7,1.09,0,1,3,2,-1,2,-1,0,48,25,9,8,0.89,173,8,0
1593,29,5,2401,0,5.7,1.27,0,3,3,2,1,2,1,1,52,25,9,8,0.89,163,8,0
5203,40,5,7856,0,5.5,1.57,1,2,3,2,0,2,0,0,45,25,9,8,0.89,181,7,0
2026,47,2,3052,0,6.7,1.6,0,2,2,2,0,2,0,1,47,25,9,8,0.89,177,8,0
4740,37,5,7131,0,5.5,0.74,1,3,3,2,1,2,1,1,47,25,10,9,0.9,174,4,0
2348,44,1,3579,0,5.1,1.83,0,3,3,2,1,2,1,1,47,25,10,9,0.9,145,1,0
873,9,4,1345,1,4.9,0.27,0,1,3,2,-1,2,-1,0,49,25,10,9,0.9,176,7,2
987,14,1,1509,1,7,1.18,1,3,3,2,1,2,1,1,47,25,10,9,0.9,174,9,1
4414,35,6,6565,0,6.9,0.7,1,3,3,2,1,2,1,1,46,25,4,4,1,194,4,3
268,2,1,408,1,6,2.33,0,1,4,2,-1,2,-1,0,43,25,5,5,1,155,4,0
4421,34,9,6584,0,7.6,1.56,1,2,3,2,0,2,0,0,43,25,6,6,1,,0,0
37,1,4,62,1,6.6,0.12,0,2,2,2,0,2,0,1,43,25,6,6,1,192,6,1
2388,39,6,3642,0,6.7,0.43,0,3,3,2,1,2,1,1,45,25,7,7,1,197,7,1
4720,40,8,7100,0,5.5,0.51,1,2,3,2,0,2,0,0,43,25,7,7,1,195,7,3
4420,33,3,6580,0,8.1,0.57,1,1,3,2,-1,2,-1,0,45,25,7,7,1,201,7,0
5219,45,1,7882,0,7.4,1.43,1,1,3,2,-1,2,-1,0,45,25,7,7,1,158,5,1
16,1,4,21,1,6.6,0.12,1,1,3,2,-1,2,-1,0,44,25,7,7,1,202,7,1
1218,12,3,1851,1,5.4,0.33,0,1,3,2,-1,2,-1,0,47,25,7,7,1,200,7,1
1093,15,1,1658,1,5.7,0.61,1,3,3,2,1,2,1,1,,25,7,7,1,,6,1
834,10,1,1276,1,5.4,1.25,1,2,4,2,0,2,0,0,46,25,7,7,1,,6,0
1526,17,9,2294,0,6.8,0.42,0,1,3,2,-1,2,-1,0,45,25,8,8,1,187,6,0
1551,26,9,2326,0,7.5,0.72,0,1,3,2,-1,2,-1,0,46,25,8,8,1,195,8,0
4493,35,8,6710,0,6.9,0.73,1,2,3,2,0,2,0,0,45,25,8,8,1,188,8,1
3784,47,1,5720,0,6.7,1.22,0,2,2,2,0,2,0,1,46,25,8,8,1,186,8,0
5219,47,1,7883,0,6.7,1.22,1,3,3,2,1,2,1,1,45,25,8,8,1,152,8,0
2460,42,5,3756,0,5.6,1.75,0,3,4,2,1,2,1,0,50,25,8,8,1,,0,0
2621,44,5,3989,0,5.1,1.92,0,2,2,2,0,2,0,1,45,25,8,8,1,180,8,1
4983,41,6,7526,0,7,0.37,1,3,4,2,1,2,1,0,46,25,9,9,1,188,9,1
3015,23,9,4537,0,7.8,0.72,1,2,3,2,0,2,0,0,46,25,9,9,1,194,9,1
2577,24,3,3925,0,7.3,0.73,0,3,3,2,1,2,1,1,46,25,9,9,1,179,9,3
1395,17,5,2122,0,6.8,0.74,0,3,3,2,1,2,1,1,47,25,9,9,1,193,6,0
3015,24,9,4538,0,7.3,1.25,1,3,3,2,1,2,1,1,45,25,9,9,1,173,9,0
4951,39,9,7468,0,6.7,1.37,0,2,2,2,0,2,0,1,46,25,9,9,1,189,8,0
3003,23,3,4516,0,7.8,0.37,1,2,3,2,0,2,0,0,48,25,10,10,1,197,9,2
3377,23,4,5073,0,7.8,0.4,1,2,3,2,0,2,0,0,50,25,10,10,1,186,10,1
3235,26,8,4861,0,7.5,0.41,1,3,3,2,1,2,1,1,45,25,10,10,1,177,8,0
4467,35,6,6663,0,6.9,0.7,1,2,2,2,0,2,0,1,47,25,10,10,1,175,10,0
3014,23,9,4534,0,7.8,0.72,1,2,3,2,0,2,0,0,46,25,10,10,1,204,10,2
3079,24,8,4646,0,7.3,0.84,1,3,3,2,1,2,1,1,47,25,10,10,1,174,2,0
3014,22,9,4533,0,7.4,0.95,1,1,3,2,-1,2,-1,0,50,25,10,10,1,199,8,1
2325,41,5,3540,0,7,1.09,0,2,2,2,0,2,0,1,47,25,10,10,1,183,7,1
3604,29,5,5448,0,5.7,1.27,1,2,3,2,0,2,0,0,48,25,10,10,1,127,9,0
1823,46,9,2751,0,6.2,1.71,0,2,2,2,0,2,0,1,45,25,10,10,1,186,10,1
827,9,4,1263,1,4.9,0.27,1,1,4,2,-1,2,-1,0,48,25,10,10,1,182,3,0
873,10,4,1346,1,5.4,0.3,0,2,3,2,0,2,0,0,47,25,10,10,1,181,10,0
405,6,3,627,1,6.7,0.3,1,2,6,2,0,2,0,0,47,25,10,10,1,190,10,3
2801,19,4,4219,0,8.1,0.27,1,2,2,2,0,2,0,1,49,25,12,12,1,197,11,0
4627,37,4,6947,0,5.5,0.73,1,3,3,2,1,2,1,1,58,25,12,12,1,192,12,1
275,4,4,420,1,8.2,0.32,0,3,3,2,1,2,1,1,49,25,13,13,1,181,12,2
2777,44,4,4190,0,5.1,0.41,0,1,3,2,-1,2,-1,0,47,26,6,2,0.33,,0,0
3914,44,4,5897,0,5.1,0.41,1,1,3,2,-1,2,-1,0,57,26,12,4,0.33,,0,0
2368,40,9,3611,0,5.5,1.14,0,2,2,2,0,2,0,1,46,26,9,5,0.56,152,5,0
3792,47,3,5728,0,6.7,0.73,0,2,2,2,0,2,0,1,47,26,8,5,0.63,194,5,2
3555,29,4,5355,0,5.7,0.48,1,3,3,2,1,2,1,1,48,26,10,7,0.7,,0,0
2360,39,3,3597,0,6.7,0.57,0,1,3,2,-1,2,-1,0,46,26,7,5,0.71,189,5,0
4510,37,4,6747,0,5.5,0.73,1,3,3,2,1,2,1,1,48,26,7,5,0.71,,0,0
2175,36,9,3312,0,7.5,1.25,0,2,2,2,0,2,0,1,45,26,7,5,0.71,183,5,0
2201,33,6,3345,0,8.1,0.4,0,1,3,2,-1,2,-1,0,50,26,8,6,0.75,150,6,0
4423,34,9,6588,0,7.6,1.56,1,2,3,2,0,2,0,0,47,26,11,9,0.82,207,9,1
2007,42,1,3025,0,5.6,1.58,0,3,3,2,1,2,1,1,49,26,6,5,0.83,,0,0
3816,47,8,5756,0,6.7,0.64,0,2,2,2,0,2,0,1,46,26,7,6,0.86,,0,0
4928,37,1,7437,0,5.5,1.32,1,1,3,2,-1,2,-1,0,50,26,7,6,0.86,179,6,2
1583,29,1,2380,0,5.7,1.47,0,3,3,2,1,2,1,1,47,26,7,6,0.86,163,6,2
3968,47,9,5970,0,6.7,2.05,1,2,2,2,0,2,0,1,45,26,7,6,0.86,198,6,0
2328,41,1,3545,0,7,0.79,0,1,3,2,-1,2,-1,0,48,26,8,7,0.88,,0,0
2729,47,1,4113,0,6.7,1.22,0,3,3,2,1,2,1,1,48,26,8,7,0.88,159,7,2
2674,47,2,4049,0,6.7,1.6,0,2,2,2,0,2,0,1,46,26,8,7,0.88,187,7,1
2622,44,1,3990,0,5.1,1.83,0,2,2,2,0,2,0,1,48,26,8,7,0.88,179,6,0
2968,22,4,4460,0,7.4,0.42,1,2,2,2,0,2,0,1,51,26,9,8,0.89,199,7,0
3760,47,1,5689,0,6.7,1.22,0,2,2,2,0,2,0,1,47,26,9,8,0.89,192,8,4
1589,29,5,2394,0,5.7,1.27,0,3,3,2,1,2,1,1,46,26,9,8,0.89,165,7,0
4423,33,9,6587,0,8.1,1.29,1,1,3,2,-1,2,-1,0,47,26,9,8,0.89,199,8,2
3755,47,9,5684,0,6.7,2.05,0,3,3,2,1,2,1,1,49,26,9,8,0.89,169,8,0
2743,44,1,4136,0,5.1,1.83,0,2,2,2,0,2,0,1,53,26,10,9,0.9,131,4,0
356,3,5,556,1,5.9,0.52,0,2,2,2,0,2,0,1,48,26,10,9,0.9,168,8,0
2863,19,4,4296,0,8.1,0.27,0,2,2,2,0,2,0,1,49,26,11,10,0.91,191,10,0
1693,30,6,2569,0,6.8,0.36,0,3,3,2,1,2,1,1,49,26,11,10,0.91,179,10,0
2555,20,8,3889,0,8.5,0.32,0,2,2,2,0,2,0,1,55,26,12,11,0.92,189,10,2
1978,37,1,2978,0,5.5,1.32,0,2,2,2,0,2,0,1,47,26,5,5,1,186,5,0
4880,41,1,7354,0,7,0.79,1,2,2,2,0,2,0,1,45,26,6,6,1,194,6,0
4322,47,2,6444,0,6.7,1.6,1,3,3,2,1,2,1,1,44,26,6,6,1,141,6,0
4909,41,2,7408,0,7,1.76,1,1,3,2,-1,2,-1,0,44,26,6,6,1,196,3,0
3800,46,6,5738,0,6.2,0.75,0,2,2,2,0,2,0,1,45,26,7,7,1,191,7,0
88,24,8,133,0,7.3,0.84,0,2,2,2,0,2,0,1,47,26,7,7,1,183,6,0
1948,35,5,2937,0,6.9,1.01,0,2,2,2,0,2,0,1,43,26,7,7,1,196,7,1
5468,40,3,8254,0,5.5,0.4,1,2,2,2,0,2,0,1,46,26,8,8,1,177,7,0
5015,39,4,7570,0,6.7,0.48,1,2,2,2,0,2,0,1,46,26,8,8,1,187,8,0
4570,33,3,6849,0,8.1,0.57,1,1,3,2,-1,2,-1,0,45,26,8,8,1,192,8,1
2098,35,3,3181,0,6.9,0.6,0,2,3,2,0,2,0,0,44,26,8,8,1,195,8,3
3937,47,8,5933,0,6.7,0.64,1,2,2,2,0,2,0,1,46,26,8,8,1,181,8,1
2201,35,6,3347,0,6.9,0.7,0,3,3,2,1,2,1,1,46,26,8,8,1,191,7,0
4724,37,6,7110,0,5.5,0.71,1,3,3,2,1,2,1,1,53,26,8,8,1,183,4,0
3979,47,3,5982,0,6.7,0.73,1,2,2,2,0,2,0,1,46,26,8,8,1,201,8,3
3070,23,1,4630,0,7.8,1,1,2,3,2,0,2,0,0,46,26,8,8,1,193,8,5
2994,23,6,4501,0,7.8,0.38,1,2,2,2,0,2,0,1,49,26,9,9,1,182,9,1
3160,23,4,4764,0,7.8,0.4,0,2,2,2,0,2,0,1,47,26,9,9,1,191,9,3
3094,23,4,4663,0,7.8,0.4,1,2,3,2,0,2,0,0,46,26,9,9,1,187,9,1
2123,47,4,3229,0,6.7,0.53,0,2,2,2,0,2,0,1,47,26,9,9,1,199,9,1
4555,32,9,6820,0,6.8,0.91,1,1,3,2,-1,2,-1,0,49,26,9,9,1,193,9,7
3245,22,1,4880,0,7.4,1.36,0,2,2,2,0,2,0,1,50,26,9,9,1,191,8,0
874,10,4,1348,1,5.4,0.3,0,2,2,2,0,2,0,1,48,26,9,9,1,178,5,0
3113,23,5,4687,0,7.8,0.26,1,2,2,2,0,2,0,1,49,26,10,10,1,197,10,0
1522,19,3,2289,0,8.1,0.3,0,2,2,2,0,2,0,1,48,26,10,10,1,183,7,2
1693,29,6,2568,0,5.7,0.47,0,2,3,2,0,2,0,0,47,26,10,10,1,181,10,1
2287,39,4,3483,0,6.7,0.48,0,3,3,2,1,2,1,1,46,26,10,10,1,192,10,0
4975,39,4,7508,0,6.7,0.48,1,3,3,2,1,2,1,1,47,26,10,10,1,205,10,1
3377,24,4,5074,0,7.3,0.65,1,3,3,2,1,2,1,1,48,26,10,10,1,171,10,1
4490,35,8,6705,0,6.9,0.73,1,2,2,2,0,2,0,1,48,26,10,10,1,187,10,0
461,6,2,707,1,6.7,1.39,1,2,2,2,0,2,0,1,48,26,10,10,1,,0,0
5192,40,3,7833,0,5.5,0.4,1,2,3,2,0,2,0,0,47,26,11,11,1,146,5,0
3500,29,6,5259,0,5.7,0.47,1,2,3,2,0,2,0,0,51,26,11,11,1,184,11,0
3586,28,3,5420,0,8.9,0.5,0,1,3,2,-1,2,-1,0,48,26,11,11,1,173,11,1
4107,28,3,6128,0,8.9,0.5,1,1,3,2,-1,2,-1,0,49,26,11,11,1,203,9,1
321,4,9,491,1,8.2,0.61,1,2,2,2,0,2,0,1,48,26,11,11,1,196,11,1
5201,40,4,7851,0,5.5,0.38,1,2,3,2,0,2,0,0,49,26,12,12,1,174,9,0
3042,22,8,4588,0,7.4,0.6,1,2,2,2,0,2,0,1,51,26,12,12,1,182,10,1
544,6,9,850,1,6.7,0.57,0,2,4,2,0,2,0,0,49,26,12,12,1,182,12,1
470,6,6,720,1,6.7,0.46,0,2,2,2,0,2,0,1,43,27,6,2,0.33,165,2,0
1250,16,5,1900,1,5.7,0.66,0,2,2,2,0,2,0,1,48,27,8,6,0.75,197,6,2
3887,44,1,5861,0,5.1,1.83,1,1,3,2,-1,2,-1,0,47,27,5,4,0.8,153,2,0
2234,47,3,3405,0,6.7,0.73,0,2,2,2,0,2,0,1,45,27,6,5,0.83,193,5,0
2371,40,4,3619,0,5.5,0.38,0,2,2,2,0,2,0,1,46,27,7,6,0.86,186,6,1
3814,47,6,5754,0,6.7,0.68,0,2,2,2,0,2,0,1,45,27,7,6,0.86,200,6,1
2677,47,8,4052,0,6.7,0.64,0,2,2,2,0,2,0,1,48,27,8,7,0.88,159,7,1
4018,47,3,6031,0,6.7,0.73,1,2,2,2,0,2,0,1,49,27,10,9,0.9,184,9,1
2529,19,4,3847,0,8.1,0.27,0,2,2,2,0,2,0,1,50,27,11,10,0.91,189,9,0
3041,22,8,4587,0,7.4,0.6,1,2,2,2,0,2,0,1,52,27,11,10,0.91,189,10,1
3508,29,9,5271,0,5.7,1.25,1,2,3,2,0,2,0,0,46,27,4,4,1,208,4,0
2629,44,1,3997,0,5.1,1.83,0,2,2,2,0,2,0,1,49,27,4,4,1,181,3,0
2757,44,4,4158,0,5.1,0.41,0,2,2,2,0,2,0,1,46,27,6,6,1,195,6,1
2395,39,6,3651,0,6.7,0.43,0,2,2,2,0,2,0,1,48,27,6,6,1,194,6,2
59,21,6,96,0,8.6,0.46,0,2,2,2,0,2,0,1,48,27,6,6,1,192,2,0
4931,37,3,7442,0,5.5,0.87,1,1,3,2,-1,2,-1,0,46,27,6,6,1,193,6,2
3004,22,4,4518,0,7.4,0.42,1,1,3,2,-1,2,-1,0,48,27,7,7,1,201,7,0
